,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[1,5]",0.13178194568692714,0.036110361307802076,1.5037470160421,-3.0530437521313285,-0.6351296113629592,0.13992204089929539,0.9784467182423875,3.1458076099588177,1734.1469220730373,1.001021361460478
"f[2,5]",0.08291432591305761,0.03609189713221105,1.5037790637719537,-2.925169599448801,-0.7595146231900927,0.07672485893076042,0.851701229494696,3.2853373001481985,1735.995705307181,1.0010318243262282
"f[3,5]",0.1434108528268373,0.036113052914587454,1.5041345695032418,-2.8525607813259835,-0.70081662412209,0.13694034089162888,0.9119971678419442,3.324572680771272,1734.7822786338354,1.0009888017555482
"f[4,5]",-0.11837060468754024,0.03608441537719671,1.5032042463370088,-3.110227935450857,-0.9615928875864861,-0.12473487482596737,0.649244704892957,3.064959305016509,1735.3882033353025,1.001039907622627
"f[5,5]",-0.01854364746862729,0.02032942052378831,0.7329852516610489,-1.5121539611874308,-0.37494592183874154,-0.020281037564816844,0.3236549265399091,1.5738269411102634,1299.9913828776705,1.0034932912392875
"f[6,5]",0.011066028615007396,0.020333248617939247,0.733564726100887,-1.5841746012990807,-0.3328141577913616,0.013348517225106594,0.3634913503162349,1.505150447120468,1301.5574367657316,1.003461241420682
"f[7,5]",0.015621969362905096,0.020378167816218026,0.733039262237144,-1.5700710770717181,-0.32974652351610556,0.0153560461276948,0.3675238555335647,1.505957441649072,1293.9699898967617,1.0035905447731905
"f[8,5]",-0.010344360475396712,0.02034238813838398,0.7336479177081626,-1.600477334282636,-0.35587457130752764,-0.009413340979294818,0.3462223776838512,1.491634407552794,1300.683124020525,1.0034439406519964
"f[1,6]",0.372883752064649,0.03612367269854067,1.5084870826295413,-2.914098703225663,-0.3935625688590042,0.3986708488206855,1.2125588733395196,3.332279309548931,1743.8109237574824,1.0008830963612003
"f[2,6]",0.14075778757529633,0.036089056938088185,1.5083361980816972,-2.8387637645389354,-0.6996857378778463,0.12135639083710614,0.912714685273639,3.4394388221952656,1746.8082744817139,1.0008750755872426
"f[3,6]",0.10510131372369548,0.03612473966947556,1.509006243030874,-2.8436371105586913,-0.737517549120323,0.08883298999546052,0.8763574600907805,3.3838938352813717,1744.9083501665723,1.000867065302631
"f[4,6]",-0.04741588865003614,0.03609517982590931,1.507957342645976,-3.007490817133357,-0.8960673224468616,-0.07023222623988098,0.7162418704486356,3.2092736897210097,1745.3385973400884,1.0008834903131902
"f[5,6]",-0.004407258796085188,0.02040453451939442,0.7336641183239531,-1.5161543806428959,-0.3603713615228436,-0.004999289227079557,0.34233439732884796,1.5780251579202216,1292.8292667969422,1.0035375815273844
"f[6,6]",0.017394903278744434,0.02038138575790102,0.7341518038573454,-1.5655337542595804,-0.32847110496246845,0.01927686850762945,0.3696274919839335,1.5244957032500412,1297.4909058557903,1.0034960521526386
"f[7,6]",0.0258958765362988,0.02042707295764712,0.7337042508592239,-1.5476845526987075,-0.31669090394837207,0.025779375348479253,0.374688395618214,1.5268007351169133,1290.1190569207906,1.0036363966974013
"f[8,6]",-0.017283986400141588,0.020402694424627634,0.7341174984871631,-1.6195203778016851,-0.36495449156509896,-0.01478474001249645,0.34241382985883007,1.5111658461480835,1294.6611082792804,1.0034741521909396
